EJERCICIO;ID_CAPITULO;DESC_CAPITULO;ID_ARTICULO;DESC_ARTICULO;ID_CONCEPTO;DESC_CONCEPTO;ID_SUBCONCEPTO;DESC_SUBCONCEPTO;PPTO_INICIAL;MODIFICACION;PPTO_DEFINITIVO;DERECHOS_RECONOCIDOS_NETOS;RECAUDACION_NETA
2017;2;Impuestos Indirectos;2-0;Sobre Transmisiones Patrimoniales Y Actos Juridicos Documentados;2-0-0;Sobre Transmisiones Patrimoniales;2-0-0-02;Sobre Actos Juridicos Documentados; 0,0; 15000000,0; 15000000,0; 6721580,07; 6029940,73
2017;2;Impuestos Indirectos;2-0;Sobre Transmisiones Patrimoniales Y Actos Juridicos Documentados;2-0-1;Sobre Actos Juridicos Documentados;2-0-1-;; 15000000,0;-15000000,0; 0,0; 0,0; 0,0
2017;2;Impuestos Indirectos;2-1;Tributos Sobre El Juego;2-1-0;Tributos Sobre El Juego;2-1-0-;; 9000000,0; 0,0; 9000000,0; 8670996,7; 8670996,7
2017;2;Impuestos Indirectos;2-2;Canones;2-2-0;Canon De Saneamiento Y Depuracion;2-2-0-;; 11500000,0; 0,0; 11500000,0; 10208157,24; 9856828,63
2017;2;Impuestos Indirectos;2-3;Sobre El Valor Añadido;2-3-0;Impuesto Sobre El Valor Añadido;2-3-0-01;Sobre Operaciones Interiores; 226876500,0; 0,0; 226876500,0; 254484818,34; 254484818,34
2017;2;Impuestos Indirectos;2-4;Sobre Consumos Específicos;2-4-0;Impuestos Especiales;2-4-0-;; 103777250,0;-101744050,0; 2033200,0; 0,0; 0,0
2017;2;Impuestos Indirectos;2-4;Sobre Consumos Específicos;2-4-0;Impuestos Especiales;2-4-0-00;Impuesto Sobre El Alcohol Y Bebidas Derivadas; 0,0; 3524840,0; 3524840,0; 3509526,16; 3509526,16
2017;2;Impuestos Indirectos;2-4;Sobre Consumos Específicos;2-4-0;Impuestos Especiales;2-4-0-01;Impuesto Sobre Productos Intermedios; 0,0; 89460,0; 89460,0; 113587,23; 113587,23
2017;2;Impuestos Indirectos;2-4;Sobre Consumos Específicos;2-4-0;Impuestos Especiales;2-4-0-02;Impuesto Sobre La Cerveza; 0,0; 1267330,0; 1267330,0; 1102110,56; 1102110,56
2017;2;Impuestos Indirectos;2-4;Sobre Consumos Específicos;2-4-0;Impuestos Especiales;2-4-0-03;Impuesto Sobre Las Labores Del Tabaco; 0,0; 29174400,0; 29174400,0; 31596206,98; 31596206,98
2017;2;Impuestos Indirectos;2-4;Sobre Consumos Específicos;2-4-0;Impuestos Especiales;2-4-0-04;Impuesto Sobre Hidrocarburos; 0,0; 57697630,0; 57697630,0; 60793237,74; 60793237,74
2017;2;Impuestos Indirectos;2-4;Sobre Consumos Específicos;2-4-0;Impuestos Especiales;2-4-0-05;Impuesto Sobre La Electricidad; 0,0; 9990390,0; 9990390,0; 10829661,86; 10829661,86
2017;2;Impuestos Indirectos;2-8;Otros Impuestos Indirectos;2-8-0;Sobre Determinados Medios De Transporte;2-8-0-;; 2500000,0; 0,0; 2500000,0; 2509446,04; 2509446,04
2017;2;Impuestos Indirectos;2-8;Otros Impuestos Indirectos;2-8-2;Impuestos Medioambientales;2-8-2-;; 3000000,0;-3000000,0; 0,0; 0,0; 0,0
2017;2;Impuestos Indirectos;2-8;Otros Impuestos Indirectos;2-8-2;Impuestos Medioambientales;2-8-2-01;Impuesto De La Car Sobre Eliminación De Residuos En Vertederos; 0,0; 419520,0; 419520,0; 425052,71; 425052,71
2017;2;Impuestos Indirectos;2-8;Otros Impuestos Indirectos;2-8-2;Impuestos Medioambientales;2-8-2-02;Impuesto Sobre El Impacto Visual; 0,0; 2580480,0; 2580480,0; 2267349,05; 2267349,05
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-01;Venta Del Boletin Oficial Del Parlamento; 500,0; 0,0; 500,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-02;Venta De Publicaciones Del Instituto De Estudios Riojanos; 35000,0; 0,0; 35000,0; 37311,55; 37311,55
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-03;Venta De Publicaciones De Desarrollo Economico E Innovacion; 300,0; 0,0; 300,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-04;Venta De Publicaciones De Agricultura, Ganadería Y Medio Ambiente; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-05;Venta De Publicaciones De Salud; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-06;Venta De Impresos; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-99;Venta De Otras Publicaciones; 1000,0; 0,0; 1000,0; 503,92; 503,92
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-4;Venta De Productos Agropecuarios;3-0-4-00;Venta De Plantas Y Semillas De Viveros; 120000,0; 0,0; 120000,0; 121948,78; 121948,78
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-4;Venta De Productos Agropecuarios;3-0-4-01;Explotaciones Agrarias; 340000,0; 0,0; 340000,0; 373094,02; 373094,02
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-5;Venta De Material De Deshecho;3-0-5-;; 500,0; 0,0; 500,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-01;Venta De Cartones De Bingo; 40000,0; 0,0; 40000,0; 37234,35; 37234,35
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-06;Venta De Catalogos; 1000,0; 0,0; 1000,0; 1,81; 1,81
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-08;Venta Objetos Publicitarios; 100,0; 0,0; 100,0; 598,55; 598,55
2017;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-09;Venta De Chatarra; 5000,0; 0,0; 5000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-0;Servicios Sanitarios;3-1-0-01;Centro Asistencial De Albelda De Iregua; 550000,0; 0,0; 550000,0; 545549,1; 545549,1
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-0;Servicios Sanitarios;3-1-0-03;Derechos Matrícula Cursos Y Seminarios; 330000,0; 0,0; 330000,0; 338089,8; 338089,8
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-02;Residencia De Personas Mayores De Calahorra; 895000,0; 0,0; 895000,0; 854918,59; 848540,05
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-04;Residencia De Personas Mayores De Lardero; 1150600,0; 0,0; 1150600,0; 1372383,86; 1111887,13
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-06;Hogares De Tercera Edad; 325000,0; 0,0; 325000,0; 359526,1; 359526,1
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-07;Estancias Residencia Santa Lucia De Fuenmayor; 668000,0; 0,0; 668000,0; 695251,46; 695251,46
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-09;Centros Concertados, Ancianos Discapacitados Y Otros; 819500,0; 0,0; 819500,0; 1510891,14; 809782,78
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-10;Centros De Dia. Servicio De Personas Mayores; 1362500,0; 0,0; 1362500,0; 734112,47; 734112,47
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-11;Plazas Concertadas De Personas Mayores; 5000000,0; 0,0; 5000000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-12;Plazas Concertadas De Personas Con Discapacidad; 1000000,0; 0,0; 1000000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-15;Tarjeta Lector Museo, Biblioteca Y Archivo; 500,0; 0,0; 500,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-16;Venta Entradas Filmoteca Rafael Azcona; 18000,0; 0,0; 18000,0; 27888,5; 27888,5
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-18;Actividades Didacticas Organizadas Por Los Museos De La Rioja; 5000,0; 0,0; 5000,0; 10511,05; 10511,05
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-19;Instalaciones Deportivas; 35000,0; 0,0; 35000,0; 66397,8; 66397,8
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-20;Campamentos E Intercambios; 80000,0; 0,0; 80000,0; 39827,89; 39827,89
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-21;Centros De Informacion Juveniles; 4000,0; 0,0; 4000,0; 2496,07; 2496,07
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-22;Gestion Red De Albergues Juveniles; 22000,0; 0,0; 22000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-23;Cursos De Formacion Juvenil; 4000,0; 0,0; 4000,0; 4975,0; 4975,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-24;Juegos Deportivos De La Rioja; 130000,0; 0,0; 130000,0; 133111,68; 133111,68
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-4;De La Consejeria De Administracion Pública Y Hacienda;3-1-4-01;Recinto Ferial De Albelda De Iregua; 2000,0; 0,0; 2000,0; 2650,86; 2650,86
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-4;De La Consejeria De Administracion Pública Y Hacienda;3-1-4-02;Realizacion De Servicios Informaticos; 40000,0; 0,0; 40000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-5;De La Consejería De Educación, Formacion Y Empleo;3-1-5-03;Escuelas Infantiles De Primer Ciclo; 1000000,0; 0,0; 1000000,0; 1092139,68; 1090323,74
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-7;De La Consejería De Agricultura, Ganaderia Y Medio Ambiente;3-1-7-00;Anuncios Publicitarios; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-7;De La Consejería De Agricultura, Ganaderia Y Medio Ambiente;3-1-7-01;Servicio Analitico Del Laboratorio Regional; 100000,0; 0,0; 100000,0; 96352,95; 96352,95
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-7;De La Consejería De Agricultura, Ganaderia Y Medio Ambiente;3-1-7-03;Prestacion Servicios Analiticos De La Estacion Enologica De Haro; 350000,0; 0,0; 350000,0; 458318,31; 458318,31
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-00;Telefono Publico; 500,0; 0,0; 500,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-02;Emision De Tarjetas De Tacografo Digital; 40000,0; 0,0; 40000,0; 40788,88; 40788,88
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-03;Venta De Carnet De Transporte Estudiantes; 3300,0; 0,0; 3300,0; 3317,73; 3317,73
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-04;Servicio Estacionamiento Y Aparcamiento Hospital San Pedro; 45000,0; 0,0; 45000,0; 6988,04; 6988,04
2017;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-05;Servicio Pericial Ins Medicina Legal Reclamaciones Circulacion Vehiculos A Motor; 0,0; 0,0; 0,0; 2695,0; 2695,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-00;Tasa 05.01. Prestacion De Servicios De Caracter General; 900,0; 0,0; 900,0; 7855,45; 7806,65
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-01;Tasa 05.02. Direccion E Inspeccion Obras Por Contrato; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-21;Tasa 05.21 Prestacion Servicios Certificacion Y Control Dop Aceite; 18000,0; 0,0; 18000,0; 13794,63; 13794,63
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-22;Tasa 05.22 Certificacion Y Control  Produccion Agraria Ecologica; 45000,0; 0,0; 45000,0; 51047,39; 51047,39
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-23;Tasa 05.23 Certificacion Y Control Dop Peras De Rincon De Soto; 14000,0; 0,0; 14000,0; 13568,5; 13568,5
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-24;Tasa 05.24 Certificacion Y Control Igp Chorizo Riojano; 2500,0; 0,0; 2500,0; 6219,8; 6219,8
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-25;Tasa 05.25 Certificacion Y Control Igp Pimiento Riojano; 3000,0; 0,0; 3000,0; 5586,87; 5586,87
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-26;Tasa 05.26 Certificacion Y Control Dop Queso Camerano; 2300,0; 0,0; 2300,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-27;Tasa 05.27 Certificacion Y Control Igp Coliflor De Calahorra; 2000,0; 0,0; 2000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-2;Salud;3-2-2-00;Tasa 06.01 Prestacion Servicios Caracter General; 500,0; 0,0; 500,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-2;Salud;3-2-2-01;Tasa 06.02 Direccion E Inspeccion Obras Por Contrato; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-2;Salud;3-2-2-99;Tasa 06.100 Inscripcion En Procesos De Seleccion De Personal; 50000,0; 0,0; 50000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-00;Tasa 08.01 Prestacion De Servicios Caracter General; 5000,0; 0,0; 5000,0; 235,5; 235,5
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-01;Tasa 08.02 Direccion E Inspeccion Obras Por Contrato; 272000,0; 0,0; 272000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-08;Tasa 08.08. Por Inscripción En Las Pruebas Libres Para La Obtención Del Título; 1000,0; 0,0; 1000,0; 420,0; 420,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-09;Tasa 08.09. Por Inscripción En Las Pruebas De Acceso A Ciclos Formativos De Gr.M; 14700,0; 0,0; 14700,0; 6750,0; 6750,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-13;Tasa 08.13 Por Inscripcion Pruebas Certificados De Profesionalidad Niveles 2 Y 3; 0,0; 0,0; 0,0; 213,4; 213,4
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-14;Tasa 08.14.Inscripcion Pruebas Obtencion Titulos Tecnico Y Tec. Sup. Form. Prof.; 6000,0; 0,0; 6000,0; 5666,8; 5666,8
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-99;Tasa 08.100. Por Inscripción En Procesos De Selección De Personal; 75000,0; 0,0; 75000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-5;Fomento Y Politica Territorial;3-2-5-00;Tasa 09.01 Prestacion De Servicios Caracter General; 300,0; 0,0; 300,0; 5657,44; 5657,44
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-5;Fomento Y Politica Territorial;3-2-5-01;Tasa 09.02 Direccion E Inspeccion Obras Por Contrato; 650000,0; 0,0; 650000,0; 427998,24; 427998,24
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-5;Fomento Y Politica Territorial;3-2-5-24;Tasa 09.24 Prestación Del Servicio De Transporte De Agua Potable; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-6;Politicas Sociales, Familia, Igualdad Y Justicia;3-2-6-08;Tasa 20.08. Inscripcion En El Registro De Parejas De Hecho De La Rioja; 5000,0; 0,0; 5000,0; 4375,72; 4375,72
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-00;Tasa 12.01 Prestacion De Servicios De Caracter General; 6000,0; 0,0; 6000,0; 3334,96; 3334,96
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-05;Tasa 12.08. Prestacion Servicios En Materia De Comunicacion Audiovisual; 200,0; 0,0; 200,0; 133,25; 133,25
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-06;Tasa 12.09. Utilizacion Centros Telecomunicaciones; 51000,0; 0,0; 51000,0; 58541,41; 58541,41
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-99;Tasa 12.100 Por Inscripción En Procesos De Selección De Personal Convocados Por; 80000,0; 0,0; 80000,0; 47265,77; 47265,77
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-00;Tasa 19.01 Prestacion De Servicios De Caracter General; 4000,0; 0,0; 4000,0; 5454,16; 5454,16
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-01;Tasa 19.02 Direccion E Inspeccion De Obras Por Contrato; 1000,0; 0,0; 1000,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-12;Tasa 19.12.  Por Tramitación De Los Certif. De Eficiencia Energética De Edificio; 80000,0; 0,0; 80000,0; 72108,67; 72108,67
2017;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-16;Tasa 19.16 Limpieza Y Desinfeccion De Embarcaciones De Recreo En Gonzalez Lacasa; 100,0; 0,0; 100,0; 0,0; 0,0
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-04;Tasa 05.04 Prestac. Serv. Relacionados Con La Producción Agrícola; 25000,0; 0,0; 25000,0; 76045,76; 76045,76
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-05;Tasa 05.05 Ordenac. Y Defensa Industrias Agrarias; 7000,0; 0,0; 7000,0; 9449,25; 9449,25
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-06;Tasa 05.06 Gestion Tecnico-Facultativo Servicios Agronomicos; 148000,0; 0,0; 148000,0; 212105,66; 212105,66
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-07;Tasa 05.07 Servicios Facultativos Veterinarios; 63000,0; 0,0; 63000,0; 56408,16; 56408,16
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-10;Tasa 05.10 Asistencia Serv. Veterinario Oficial A Ferias; 2600,0; 0,0; 2600,0; 1890,8; 1890,8
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-11;Tasa 05.11 Servicios Materia Forestal Y Vias Pecuarias; 200000,0; 0,0; 200000,0; 139087,21; 139087,21
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-12;Tasa 05.12 Servicios En Materia De Caza; 380000,0; 0,0; 380000,0; 360944,11; 360944,11
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-13;Tasa 05.13 Permisos Caza Terrenos Cinegéticos De La Comunidad Autonoma; 230000,0; 0,0; 230000,0; 258285,52; 258285,52
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-14;Tasa 05.14 Servicios En Materia De Pesca; 110000,0; 0,0; 110000,0; 103562,47; 103562,47
2017;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-15;Tasa 05.15 Permisos De Pesca En Cotos Fluviales; 45000,0; 0,0; 45000,0; 36119,13; 36119,13
