#
# Capítulos de La Rioja
#
# Ingresos
I,2,8,2,IMPUESTOS MEDIOAMBIENTALES
I,3,0,0,VENTA DE PUBLICACIONES PROPIAS
I,3,0,4,VENTA PRODUCTOS AGROPECUARIOS
I,3,0,9,VENTA DE OTROS BIENES
I,3,1,2,ACT. PROTECC. Y PROMOC. SOCIAL
I,3,1,3,PRODUC. BIENES PUB. CAR. PREF.
I,3,1,4,ACTUACIONES CARÁCTER ECONÓMICO
I,3,1,9,ACTUACIONES CARÁCTER GENERAL
I,3,2,1,SERVICIOS PÚBLICOS BÁSICOS
I,3,2,3,PROD. BIENES PUBL. CARAC. PREF
I,3,2,4,ACTUACIONES CARÁCTER ECONÓMICO
I,3,2,9,ACTUACIONES CARÁCTER GENERAL
I,3,3,1,SERVICIOS PÚBLICOS BÁSICOS
I,3,3,2,ACT. PROTECC. Y PROMOC. SOCIAL
I,3,3,3,PROD. BIENES PUBL. CARAC. PREF
I,3,3,4,ACTUACIONES CARÁCTER ECONÓMICO
I,3,3,9,ACTUACIONES CARÁCTER GENERAL
I,3,5,0,GESTIONADA POR EL S.R.S.
I,3,8,0,DE PAGOS EJERCICIOS ANTERIORES
I,3,9,0,DERECHOS EXAM. PROV. PLAZ. PAR
I,3,9,1,RECARGOS Y MULTAS
I,3,9,2,RECAUDACIÓN DE TRIBUTOS
I,3,9,5,INGRESOS DE GESTIONES DIVERSAS
I,3,9,9,INGRESOS DIVERSOS
I,4,0,1,DE DEPARTAMENTOS MINISTERIALES
I,4,0,2,PARTICIPAC.INGRESOS DEL ESTADO
I,4,0,3,PENSIONES ASISTENCIALES
I,4,0,6,ASIGNACIÓN 0,7% DEL I.R.P.F
I,4,1,0,DE ORGANISMOS AUTÓNOMOS
I,4,2,1,DEL IMSERSO
I,4,2,2,DE TESORERÍA GRAL. SEG. SOC.
I,4,9,0,PROG. OPER. FONDO SOCIAL EUROP
I,4,9,1,FEAGA
I,4,9,3,FEADER
I,4,9,9,OTRAS TRANSFER.DEL EXTERIOR
I,5,1,5,A LA COMUN.AUTÓNOM.DE LA RIOJA
I,5,1,6,A CORPORACIONES LOCALES
I,5,2,0,INTERESES DE CUENTAS BANCARIAS
I,5,4,0,ARRENDAMIENTOS FINCAS URBANAS
I,5,5,0,CONCESIONES ADMINISTRATIVAS
I,5,5,1,APROVECHAMIENTOS ESPECIALES
I,5,9,9,OTROS INGRESOS PATRIMONIALES
I,7,0,1,DE DEPARTAMENTOS MINISTERIALES
I,7,6,0,DE AYUNTAMIENTOS
I,7,9,0,PROGRAMA OPERATIVO (FEDER)
I,7,9,1,FEAGA
I,7,9,3,FEADER
I,8,2,0,A CORTO PLAZO
I,8,2,1,A LARGO PLAZO
I,8,3,0,A CORTO PLAZO
I,8,3,1,A LARGO PLAZO
I,8,6,0,RECUP. RIESGOS ASUMIDOS AVALES
I,9,1,2,A LARGO PLAZO ENTES SECTOR PUB
I,9,1,3,A LARGO PLAZO ENTES FUERA SECT
# Gastos
G,1,0,0,RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS
G,1,1,0,RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE PERSONAL EVENTUAL
G,1,2,0,RETRIBUCIONES BÁSICAS
G,1,2,1,RETRIBUCIONES COMPLEMENTARIAS
G,1,2,2,RETRIBUCIONES EN ESPECIE
G,1,2,4,RETRIBUCION TRIBUNALES, OPOSICIONES Y CONCURSOS
G,1,3,0,LABORAL FIJO
G,1,3,1,LABORAL TEMPORAL
G,1,3,2,RETRIBUCIONES EN ESPECIE
G,1,3,4,RERIBUCION TRIBUNALES, OPOSICIONES Y CONCURSOS
G,1,4,1,OTRO PERSONAL
G,1,5,1,GRATIFICACIONES
G,1,6,0,CUOTAS SOCIALES
G,1,6,2,GASTOS SOCIALES DE FUNCIONARIOS Y PERSONAL NO LABORAL
G,1,6,3,GASTOS SOCIALES DE PERSONAL LABORAL
G,1,6,4,COMPLEMENTO FAMILIAR
G,1,7,0,IMPREVISTOS Y FUNCIONES NO CLASIFICADAS
G,1,7,1,ACTUALIZACIÓN MASA SALARIAL Y CARRERA PROFESIONAL
G,1,8,0,RETRIBUCIONES BÁSICAS FUNCIONARIOS
G,1,8,1,RETRIBUCIONES COMPLEMENTARIAS FUNCIONARIOS
G,1,8,4,IMPREVISTOS Y FUNCIONES NO CLASIFICADAS
G,1,8,5,LABORAL FIJO
G,1,8,6,LABORAL EVENTUAL
G,1,8,8,INCENTIVOS AL RENDIMIENTO
G,1,8,9,CUOTAS, PRESTAC. Y GASTOS SOCIALES A CARGO DEL EMPLEADOR
G,1,9,0,RETRIBUCIONES BÁSICAS. FUNCIONARIOS Y ESTATUTARIOS
G,1,9,1,RETRIBUCIONES COMPLEMENTARIAS. FUNCIONARIOS Y ESTATUTARIOS
G,1,9,3,RETRIBUCIONES DE OTRO PERSONAL ESTATUTARIO TEMPORAL
G,1,9,4,LABORAL FIJO
G,1,9,5,LABORAL EVENTUAL
G,1,9,6,INCENTIVOS AL RENDIMIENTO
G,1,9,7,CUOTAS, PREST.Y GASTOS SOC. A CARGO DEL EMPL. PERS.FUNC.,ESTAT.Y PERS.NO LAB.
G,1,9,9,OTRAS RETRIBUCIONES
G,2,0,0,TERRENOS Y BIENES NATURALES
G,2,0,2,EDIFICIOS Y OTRAS CONSTRUCCIONES
G,2,0,3,MAQUINARIA, INSTALACION Y UTILLAJE
G,2,0,4,MATERIAL DE TRANSPORTE
G,2,0,5,MOBILIARIO Y ENSERES
G,2,0,6,EQUIPOS PARA PROCESO DE INFORMACION
G,2,0,9,CÁNONES
G,2,1,0,TERRENOS Y BIENES NATURALES
G,2,1,1,BIENES DESTINADOS AL USO GENERAL
G,2,1,2,EDIFICIOS Y OTRAS CONSTRUCCIONES
G,2,1,3,MAQUINARIA, INSTALACION Y UTILLAJE
G,2,1,4,ELEMENTOS DE TRANSPORTE
G,2,1,5,MOBILIARIO Y ENSERES
G,2,1,6,EQUIPOS PARA PROCESO DE INFORMACION
G,2,1,9,OTRO INMOVILIZADO MATERIAL
G,2,2,0,MATERIAL DE OFICINA
G,2,2,1,SUMINISTROS
G,2,2,2,COMUNICACIONES
G,2,2,3,TRANSPORTES
G,2,2,4,PRIMAS DE SEGUROS
G,2,2,5,TRIBUTOS
G,2,2,6,GASTOS DIVERSOS
G,2,2,7,TRABAJOS REALIZADOS POR OTRAS EMPRESAS
G,2,2,9,GASTOS DE FUNCIONAMIENTO DE CENTROS PÚBLICOS NO UNIVERSITARIOS
G,2,3,0,DIETAS
G,2,3,1,LOCOMOCIÓN
G,2,3,3,OTRAS INDEMNIZACIONES
G,2,5,2,CONCIERTOS CON INSTITUCIONES DE ATENCION ESPECIALIZADA
G,2,5,4,CONCIERTOS CON CENTROS O SERVIC.DE DIAGNÓSTICO Y TRATAMIENTO Y TERAPIAS
G,2,5,5,CONCIERTOS PARA EL PROGRAMA ESPECIAL DE TRANSPORTE
G,2,5,8,OTROS SERVICIOS DE ASISTENCIA SANITARIA
G,3,0,0,INTERESES
G,3,0,9,GASTOS DE EMISION, MODIFICACION Y CANCELACION
G,3,1,0,INTERESES
G,3,1,9,GASTOS FORMALIZ, MOD. Y CANCELACIÓN
G,3,4,2,INTERESES DE DEMORA
G,3,4,9,COMPRA OPCIONES
G,3,4,9,OTROS GASTOS FINANCIEROS
G,4,1,0,A ORGANISMOS AUTÓNOMOS
G,4,2,0,A LA ADMINISTRACION GENERAL DEL ESTADO
G,4,2,3,A ENTIDADES PUBLICAS EMPRESARIALES Y OTROS ORGANISMOS PUBLICOS
G,4,2,6,A CONSORCIOS
G,4,3,0,ENTIDADES PÚBLICAS EMPRESARIALES DE LA COMUNIDAD AUTÓNOMA DE LA RIOJA
G,4,4,0,A SOCIEDADES PUBLICAS
G,4,4,1,A FUNDACIONES
G,4,4,2,A CONSORCIOS
G,4,4,7,OTROS ENTES SP.
G,4,4,8,OTROS ENTES SP SEGÚN CN
G,4,4,9,UNIVERSIDADES CAR
G,4,5,0,A COMUNIDADES AUTÓNOMAS
G,4,6,1,A AYUNTAMIENTOS
G,4,6,2,A MANCOMUNIDADES DE MUNICIPIOS
G,4,6,3,A OTRAS ENTIDADES LOCALES
G,4,7,0,A EMPRESAS PRIVADAS
G,4,7,1,A EMPRESAS PRIVADAS
G,4,7,1,CONVENIO IRVI MEDIACIÓN HIPOTECARIA Y ARRENDATICIA
G,4,7,1,GESTIÓN DEL TRABAJO
G,4,7,1,SECTOR FORMACION
G,4,7,3,A EMPRESAS PRIVADAS
G,4,7,4,A EMPRESAS PRIVADAS
G,4,7,4,PROYECTOS PILOTO
G,4,7,4,SECTOR EXPERIMENTACION
G,4,7,4,SECTOR SEGUROS
G,4,7,5,OTRAS AYUDAS
G,4,7,5,SECTOR GANADERO
G,4,7,5,SECTOR RED DE ALERTA FITOSANITARIA
G,4,7,5,TERCEROS PAISES - OCM
G,4,7,6,A EMPRESAS PRIVADAS
G,4,7,6,SECTOR AGROAMBIENTAL
G,4,7,6,SECTOR INNOVACION PDR
G,4,7,7,A EMPRESAS PRIVADAS
G,4,7,7,AYUDAS EXPLOTACIONES
G,4,7,7,ZONAS CON LIMITACIONES NATURALES
G,4,7,8,MINIMIS
G,4,7,9,ORGANIZACION COMUNES DE MERCADO. FEAGA
G,4,8,0,A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO
G,4,8,0,ASISNACIÓN GRUPOS PARLAMENTARIOS DEL PARLAMENTO
G,4,8,0,ASOCIACION MAREA ARCOIRIS LGTBI
G,4,8,0,BECAS
G,4,8,0,COOPERACIÓN Y AGENDA 2030
G,4,8,1,A FAMILIAS E INSTITUCIONES SIN ÁNIMO DE LUCRO
G,4,8,1,A GRUPOS EDUCATIVOS
G,4,8,1,ASOCIACIONES, FUNDACIONES, E INSTTITUCIONES SIN FINES DE LUCRO
G,4,8,1,AYUDAS VÍCTIMAS DEL TERRORISMO
G,4,8,1,BECAS INVESTIGADORES Y TECNÓLOGOS
G,4,8,1,CASAS Y CENTROS RIOJANOS EN ESPAÑA
G,4,8,1,CENTRALES SINDICALES
G,4,8,1,COLEGIOS PROFESIONALES
G,4,8,1,FAMILIAS/INST SIN FIN LUCRO
G,4,8,1,GESTIÓN DEL TRABAJO
G,4,8,1,PARA CONVENIOS Y AYUDAS
G,4,8,1,RECETAS FARMACEUTICAS
G,4,8,1,SECTOR CENTROS TECNOLOGICOS
G,4,8,1,SECTOR FORMACION
G,4,8,1,TRANSFERENCIA NOMINATIVA A CRUZ ROJA
G,4,8,2,ASOCIACIONES DE EMPRESARIOS
G,4,8,2,ASOCIACIONES EMPRESARIALES
G,4,8,2,AYUDAS PERIÓDICAS
G,4,8,2,AYUDAS VIVIENDA
G,4,8,2,FAMILIAS/INST. SIN FIN LUCRO
G,4,8,2,SECTOR ATRIAS
G,4,8,2,SECTOR FORMACION
G,4,8,3,A FAMILIAS E INST. SIN FINES DE LUCRO
G,4,8,3,FAMILIAS/INST. SIN FIN LUCRO
G,4,8,3,FAMILIAS/INST. SIN FINE LUCRO
G,4,8,3,FUND.TRIBUNAL LABORAL DE CONCILIACIÓN, MEDIACIÓN Y ARBITRAJE
G,4,8,3,PRESTACIONES
G,4,8,3,PRESTACIONES DE INSERCIÓN SOCIAL
G,4,8,3,SECTOR A.D.S
G,4,8,3,SECTOR RED ALERTA FITOSANITARIA
G,4,8,4,AYUDAS NO PERIÓDICAS
G,4,8,4,BECAS
G,4,8,4,FAMILIAS/ INST. SIN FINES DE LUCRO
G,4,8,4,INTERESES FINANCIACION REGADIOS
G,4,8,4,MEDICAMENTOS EXTRANJEROS
G,4,8,5,FORMACION ERASMUS
G,4,8,5,OTROS CONVENIOS
G,4,8,6,FAMILIAS/INST. SIN FIN LUCRO
G,4,8,6,PENSIONES ASISTENCIALES
G,4,8,6,SECTOR INNOVACION PDR
G,4,8,6,SUBVENCIÓN INFORMADORES GRÁFICOS
G,4,8,7,BECAS
G,4,8,7,FAMILIAS/INST. SIN FIN LUCRO
G,4,8,8,BECAS
G,4,8,8,COOPERACIÓN
G,4,8,8,FAMILIAS/INST. SIN FIN LUCRO
G,4,8,8,SUBV. A INSTITUCIONES SIN ANIMO DE LUCRO
G,4,8,9,CONVENIO ASITES
G,4,8,9,FAMILIAS/INST. SIN FIN LUCRO
G,4,9,0,AL EXTERIOR
G,4,9,0,CASAS Y CENTROS RIOJANOS EN EL EXTRANJERO
G,5,0,0,FONDO DE CONTINGENCIA DE EJECUCION PRESUPUESTARIA
G,6,0,0,TERRENOS Y BIENES NATURALES
G,6,0,1,INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL
G,6,1,0,TERRENOS Y BIENES NATURALES
G,6,1,1,INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL
G,6,2,0,TERRENOS Y BIENES NATURALES
G,6,2,2,EDIFICIOS Y OTRAS CONSTRUCCIONES
G,6,2,3,MAQUINARIA, INSTALACIONES Y UTILLAJE
G,6,2,4,ELEMENTOS DE TRANSPORTE
G,6,2,5,MOBILIARIO Y ENSERES
G,6,2,6,EQUIPOS PARA PROCESOS DE INFORMACION
G,6,2,7,PROYECTOS COMPLEJOS
G,6,2,9,OTROS ACTIVOS MATERIALES
G,6,3,2,EDIFICIOS Y OTRAS CONSTRUCCIONES
G,6,3,3,MAQUINARIA, INSTALACIONES Y UTILLAJE
G,6,3,4,ELEMENTOS DE TRANSPORTE
G,6,3,5,MOBILIARIO Y ENSERES
G,6,3,6,EQUIPOS PARA PROCESOS DE INFORMACION
G,6,3,9,OTROS ACTIVOS MATERIALES
G,6,4,1,PROPIEDAD INDUSTRIAL
G,6,4,4,APLICACIONES INFORMATICAS
G,6,4,6,GASTOS DE INVESTIGACION Y DESARROLLO
G,6,4,8,OTRO INMOVILIZADO INMATERIAL
G,6,5,0,INVERSIONES EN PATRIMONIO HISTORICO DESTINADO AL USO GENERAL
G,6,5,1,INVERSIONES EN PATRIMONIO HIST .DESTINADO AL FUNCION. OP. DE LOS SERV
G,6,6,1,INFRAESTRUCTURAS Y BIENES DESTINADOS AL USO GENERAL
G,6,6,3,MAQUINARIA, INSTALACIONES Y UTILLAJE
G,6,6,6,EQUIPOS PARA PROCESOS DE INFORMACION
G,6,6,9,OTROS ACTIVOS MATERIALES
G,7,3,0,A ENTIDADES PÚBLICAS EMPRESARIALES DE LA COMUNIDAD AUTÓNOMA DE LA CAR
G,7,4,0,A SOCIEDADES PÚBLICAS
G,7,4,1,A FUNDACIONES
G,7,4,2,A CONSORCIOS
G,7,4,7,OTROS ENTES SP
G,7,4,9,UNIVERSIDADES CAR
G,7,6,1,A AYUNTAMIENTOS
G,7,6,2,A MANCOMUNIDADES DE MUNICIPIOS
G,7,6,3,A OTRAS ENTIDADES LOCALES
G,7,7,0,A EMPRESAS PRIVADAS
G,7,7,1,ACTUACIONES DE RETO DEMOGRÁFICO
G,7,7,1,MEDIDAS DE ACOMPAÑAMIENTO A LA P.A.C.
G,7,7,2,A EMPRESAS PRIVADAS
G,7,7,2,PARQUE PUBLICO DE ALQUILER
G,7,7,3,A EMPRESAS PRIVADAS
G,7,7,3,ANIMALES DE REPOSICION
G,7,7,4,SECTOR EXPERIMENTACION
G,7,7,6,SECTOR INNOVACION PDR
G,7,7,8,SECTOR APICOLA
G,7,7,9,OCM
G,7,8,0,A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO
G,7,8,0,CENTROS CONCERTADOS
G,7,8,0,COOPERACIÓN Y ACCIÓN HUMANITARIA
G,7,8,1,A ASOCIACIONES DE CONSUMIDORES
G,7,8,1,FAMILIAS E INSTITUCIONES SIN FIN LUCRO
G,7,8,1,SECTOR CENTROS TECNOLOGICOS
G,7,8,2,ASOCIACIONES DE EMPRESARIOS
G,7,8,2,FAMILIAS E INST. SIN FIN DE LUCRO
G,7,8,3,A FAMILIAS E INSTITUCIONES SIN FINES DE LUCR
G,7,8,3,TRIBUNAL LABORAL DE LA RIOJA
G,7,8,6,SECTOR INNOVACION PDR
G,7,8,7,FAMILIAS/INST SIN FIN DE LUCRO
G,8,2,0,PRESTAMOS A CORTO PLAZO.
G,8,3,0,PRESTAMOS A CORTO PLAZO
G,8,3,1,PRESTAMOS A LARGO PLAZO
G,8,5,0,COMPRA DE ACCIONES DE SOCIEDADES AUTONÓMICAS
G,9,0,1,AMORTIZACION DE DEUDA PUBLICA A LARGO PLAZO
G,9,1,1,AMORTIZ. DE PRESTAMOS A LARGO PLAZO DE ENTES DEL SEC.PÚBL.
G,9,1,3,AMORTIZACION DE PRESTAMOS A LARGO PLAZO DE ENTES FUERA DEL SECTOR PÚBLICO
