EJERCICIO;ID_CAPITULO;DESC_CAPITULO;ID_ARTICULO;DESC_ARTICULO;ID_CONCEPTO;DESC_CONCEPTO;ID_SUBCONCEPTO;DESC_SUBCONCEPTO;PPTO_INICIAL;MODIFICACION;PPTO_DEFINITIVO;DERECHOS_RECONOCIDOS_NETOS;RECAUDACION_NETA
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-4;Actuaciones De Carácter Económico;3-1-4-00;Servicios Analíticos Laborario Regional; 140000,0; 0,0; 140000,0; 72717,92; 72717,92
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-4;Actuaciones De Carácter Económico;3-1-4-02;Servicios Analíticos Estación Enológica De Haro; 700000,0; 0,0; 700000,0; 335608,97; 335608,97
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-4;Actuaciones De Carácter Económico;3-1-4-05;Emisión De Tarjetas De Tacógrafo Digital; 60000,0; 0,0; 60000,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-4;Actuaciones De Carácter Económico;3-1-4-06;Venta De Carnet De Transporte Estudiantes; 3000,0; 0,0; 3000,0; 2229,71; 2229,71
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-9;Actuaciones De Carácter General;3-1-9-00;Derechos Matrícula Cursos Y Seminarios; 100000,0; 0,0; 100000,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-9;Actuaciones De Carácter General;3-1-9-01;Recinto Ferial Albelda De Iregua; 10000,0; 0,0; 10000,0; 5614,41; 5614,41
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-9;Actuaciones De Carácter General;3-1-9-06;Servicio Pericial Ins Medicina Legal Reclamaciones Circulación Vehículos A Motor; 3000,0; 0,0; 3000,0; 3000,8; 3000,8
2024;3;Tasas Y Otros Ingresos;3-1;Prestación De Servicios;3-1-9;Actuaciones De Carácter General;3-1-9-99;Otros; 1430,0; 0,0; 1430,0; 31297,6; 31297,6
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-1;Servicios Públicos Básicos;3-2-1-01;Tasa 1.02. Inscripciói Y Expedición Certificados Registro Parejas De Hecho; 5000,0; 0,0; 5000,0; 5977,75; 5977,75
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-1;Servicios Públicos Básicos;3-2-1-03;Tasa 1.04 Utilización Centros Telecomunicaciones Por Prestadores Serv. Com. Aud.; 160350,0; 0,0; 160350,0; 112136,1; 112136,1
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-3;Producción De Bienes Públicos De Carácter Preferente;3-2-3-00;Tasa 3.01 Inscripción Pruebas Libres Obtención Título Bachiller Mayores 20 Años; 400,0; 0,0; 400,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-3;Producción De Bienes Públicos De Carácter Preferente;3-2-3-01;Tasa 3.02 Inscripción Pruebas Acceso Ciclos Formativos Grado Medio Y Superior; 3000,0; 0,0; 3000,0; 4070,0; 4070,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-3;Producción De Bienes Públicos De Carácter Preferente;3-2-3-02;Tasa 3.03 Inscripción Pruebas Acceso Formación Cert. Prof. Nivel 2 Y 3; 1000,0; 0,0; 1000,0; 175,0; 175,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-00;Tasa 4.01. Certificación Y Control Dop Aceite De La Rioja; 7000,0; 0,0; 7000,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-02;Tasa 4.03 Certificación Y Control Dop Peras De Rincón De Soto; 14000,0; 0,0; 14000,0; 13277,35; 13277,35
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-03;Tasa 4.04 Certificación Y Control Igp Chorizo Riojano; 2500,0; 0,0; 2500,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-04;Tasa 4.05 Certificación Y Control Igp Pimiento Riojano; 2000,0; 0,0; 2000,0; 2326,89; 2326,89
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-05;Tasa 4.06 Certificación Y Control Dop Queso Camerano; 1400,0; 0,0; 1400,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-06;Tasa 4.07 Certificación Y Control Igp Coliflor De Calahorra; 800,0; 0,0; 800,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-07;Tasa 4.08 Certificación Y Control Igp Valles Del Sadacia; 3350,0; 0,0; 3350,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-4;Actuaciones De Carácter Económico;3-2-4-08;Tasa 4.09 Tramitación Eficiencia Energética Edificios; 70000,0; 0,0; 70000,0; 72515,4; 72515,4
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-9;Actuaciones De Carácter General;3-2-9-00;Tasa 9.01 Prestación De Servicios De Carácter General; 23542,0; 0,0; 23542,0; 7766,73; 7766,73
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-9;Actuaciones De Carácter General;3-2-9-01;Tasa 9.02 Dirección E Inspección Obras Por Contrato; 1200000,0; 0,0; 1200000,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autónoma De La Rioja;3-2-9;Actuaciones De Carácter General;3-2-9-03;Tasa 9.04. Inscripción En Procesos De Selección De Personal; 73000,0; 0,0; 73000,0; 175710,08; 175710,08
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Servicios Públicos Básicos;3-3-1-00;Tasa 1.15 Autorizaciones; 7000,0; 0,0; 7000,0; 7266,05; 7266,05
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-00;Tasa 2.15 Acreditación Centros Y/O Entidades De Formación Para El Empleo; 6500,0; 0,0; 6500,0; 4559,68; 4559,68
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-02;Tasa 2.17 Calificación Actuaciones Protegidas En Materia De Vivienda; 0,0; 0,0; 0,0; 11,45; 11,45
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-03;Tasa 2.18 Cédulas De Habitabilidad; 100000,0; 0,0; 100000,0; 84662,78; 84662,78
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-04;Tasa 2.19 Prestación Servicios Administrativos Generales Servicio De Urbanismo; 6000,0; 0,0; 6000,0; 2111,79; 2111,79
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-05;Tasa 2.20 Tramitación De Procedimientos Urbanísticos; 5100,0; 0,0; 5100,0; 5221,14; 5221,14
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-06;Tasa 2.21 Autorizaciones Urbanísticas; 12500,0; 0,0; 12500,0; 7249,2; 7249,2
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-07;Tasa 2.22 Inscripción En Registro De Entidades Urbanísticas Colaboradoras; 700,0; 0,0; 700,0; 449,82; 449,82
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-08;Tasa 2.23 Expedición Y Homologación Títulos Monitor Y Director De Tiempo Libre; 1100,0; 0,0; 1100,0; 896,82; 896,82
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Actuaciones De Protección Y Promoción Social;3-3-2-09;Tasa 2.24 Permisos Acampada Libre Grupos O Asociaciones Juveniles En La Car; 1100,0; 0,0; 1100,0; 835,8; 835,8
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-3;Producción De Bienes Públicos De Carácter Preferente;3-3-3-00;Tasa 3.15 Servicios Sanitarios; 160000,0; 0,0; 160000,0; 118160,53; 118160,53
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-3;Producción De Bienes Públicos De Carácter Preferente;3-3-3-01;Tasa 3.16 Inscripciones Y Controles Sanitarios Carnes Frescas Y Otros Prod. Anim; 17000,0; 0,0; 17000,0; 5219,35; 5219,35
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-3;Producción De Bienes Públicos De Carácter Preferente;3-3-3-02;Tasa 3.17 Servicios Docentes De Eoi Y De Conservatorios De Música De La Rioja; 240000,0; 0,0; 240000,0; 306872,62; 306872,62
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-3;Producción De Bienes Públicos De Carácter Preferente;3-3-3-03;Tasa 3.18 Expedición De Títulos Académicos Y Profesionales; 145000,0; 0,0; 145000,0; 148462,41; 148462,41
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-00;Tasa 4.15 Prestación Servicios Relacionados Con La Producción Agrícola; 40000,0; 0,0; 40000,0; 13197,5; 13197,5
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-01;Tasa 4.16 Ordenación Y Defensa De Las Industrias Agrarias; 8000,0; 0,0; 8000,0; 8042,86; 8042,86
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-02;Tasa 4.17 Gestión Técnico Facultativa Servicios Agronómicos; 100000,0; 0,0; 100000,0; 24076,54; 24076,54
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-03;Tasa 4.18 Servicios Facultativos Veterinarios; 25000,0; 0,0; 25000,0; 5131,1; 5131,1
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-05;Tasa 4.20 Asistencia Del Servicio Veterinario Oficial A Ferias; 2600,0; 0,0; 2600,0; 1221,48; 1221,48
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-06;Tasa 4.21 Industria; 235000,0; 0,0; 235000,0; 262704,66; 262704,66
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-07;Tasa 4.22 Prestación De Servicios De Itv; 500000,0; 0,0; 500000,0; 713490,23; 713490,23
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-08;Tasa 4.23 Tramitación Administrativa De Licencia Comercial Específica; 100,0; 0,0; 100,0; 100,0; 100,0
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-09;Tasa 4.24 Expedición Otras Certificaciones De La Dirección General De Trabajo; 100,0; 0,0; 100,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-10;Tasa 4.25 Servicios Prestados En El Registro De Propiedad Intelectual; 3200,0; 0,0; 3200,0; 2661,8; 2661,8
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-11;Tasa 4.26 Ordenación De Transportes Mecánicos Por Carretera; 180000,0; 0,0; 180000,0; 168250,54; 168250,54
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-12;Tasa 4.27 Prestación Servicio Laboratorio Para Control Calidad De Materiales; 50000,0; 0,0; 50000,0; 28788,2; 28788,2
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-13;Tasa 4.28 Ocupación Y Aprovechamiento Bienes De Dominio Público; 40000,0; 0,0; 40000,0; 45537,48; 45537,48
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-14;Tasa 4.29 Informes Y Otras Actuaciones; 20500,0; 0,0; 20500,0; 19655,23; 19655,23
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-15;Tasa 4.30 Reproducción De Documentos; 500,0; 0,0; 500,0; 481,02; 481,02
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-17;Tasa 4.32 Ordenación De Derechos Mineros; 21700,0; 0,0; 21700,0; 535,79; 535,79
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-19;Tasa 4.34 Actuaciones De Gestión De Explotaciones Mineras; 3300,0; 0,0; 3300,0; 4085,5; 4085,5
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-21;Tasa 4.36 Participación En Exámenes Y Expedición De Acreditaciones; 10000,0; 0,0; 10000,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-25;Tasa 4.40 Servicios En Materia Forestal Y Vias Pecuarias; 225000,0; 0,0; 225000,0; 119930,86; 119930,86
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-26;Tasa 4.41 Servicios En Materia De Caza; 325000,0; 0,0; 325000,0; 187177,73; 187177,73
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-27;Tasa 4.42. Permisos De Caza En Terrenos Cinegéticos Administrados Por La Car; 150000,0; 0,0; 150000,0; 35,04; 35,04
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-28;Tasa 4.43 Servicios En Materia De Pesca; 100000,0; 0,0; 100000,0; 86547,96; 86547,96
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-29;Tasa 4.44 Permisos De Pesca En Cotos Fluviales; 25000,0; 0,0; 25000,0; 22976,63; 22976,63
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-30;Tasa 4.45 Servicios En Materia De Flora Y Fauna; 5000,0; 0,0; 5000,0; 0,0; 0,0
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-31;Tasa 4.46 Ocupación Y Aprovechamiento De Vias Pecuarias; 125000,0; 0,0; 125000,0; 36122,25; 36122,25
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-32;Tasa 4.47 Servicios En Materia De Calidad Ambiental; 78401,0; 0,0; 78401,0; 110618,46; 110618,46
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-4;Actuaciones De Carácter Económico;3-3-4-33;Tasa 4.48 Servicios En Materia De Información Medioambiental; 500,0; 0,0; 500,0; 325,47; 325,47
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-9;Actuaciones De Carácter General;3-3-9-00;Tasa 9.15 Actuaciones Administrativas En Materia Juegos De Suerte, Envite O Azar; 0,0; 0,0; 0,0; 73766,83; 73766,83
2024;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-9;Actuaciones De Carácter General;3-3-9-02;Tasa 9.17 Inscripciones Registro Mediadores Y Corredores De Seguros; 500,0; 0,0; 500,0; 0,0; 0,0
