EJERCICIO;ID_CAPITULO;DESC_CAPITULO;ID_ARTICULO;DESC_ARTICULO;ID_CONCEPTO;DESC_CONCEPTO;ID_SUBCONCEPTO;DESC_SUBCONCEPTO;PPTO_INICIAL;MODIFICACION;PPTO_DEFINITIVO;DERECHOS_RECONOCIDOS_NETOS;RECAUDACION_NETA
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-01;Venta Del Boletin Oficial Del Parlamento; 500,0; 0,0; 500,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-02;Venta De Publicaciones Del Instituto De Estudios Riojanos; 35000,0; 0,0; 35000,0; 38813,37; 38813,37
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-03;Venta De Publicaciones De Desarrollo Economico E Innovacion; 300,0; 0,0; 300,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-04;Venta De Publicaciones De Agricultura, Ganadería Y Medio Ambiente; 500,0; 0,0; 500,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-05;Venta De Publicaciones De Salud; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-06;Venta De Impresos; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-0;Venta De Publicaciones Propias;3-0-0-99;Venta De Otras Publicaciones; 1000,0; 0,0; 1000,0; 717,44; 717,44
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-4;Venta De Productos Agropecuarios;3-0-4-00;Venta De Plantas Y Semillas De Viveros; 168000,0; 0,0; 168000,0; 118172,72; 118172,72
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-4;Venta De Productos Agropecuarios;3-0-4-01;Explotaciones Agrarias; 375000,0; 0,0; 375000,0; 380789,45; 380789,45
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-5;Venta De Material De Deshecho;3-0-5-;; 500,0; 0,0; 500,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-01;Venta De Cartones De Bingo; 45000,0; 0,0; 45000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-06;Venta De Catalogos; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-08;Venta Objetos Publicitarios; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-0;Venta De Bienes;3-0-9;Venta De Otros Bienes;3-0-9-09;Venta De Chatarra; 4000,0; 0,0; 4000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-0;Servicios Sanitarios;3-1-0-01;Centro Asistencial De Albelda De Iregua; 550000,0; 0,0; 550000,0; 415278,15; 415278,15
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-0;Servicios Sanitarios;3-1-0-03;Derechos Matrícula Cursos Y Seminarios; 330000,0; 0,0; 330000,0; 344425,55; 344425,55
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-02;Residencia De Personas Mayores De Calahorra; 915000,0; 0,0; 915000,0; 924929,65; 914011,78
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-04;Residencia De Personas Mayores De Lardero; 1155000,0; 0,0; 1155000,0; 938295,43; 938295,43
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-06;Hogares De Tercera Edad; 325000,0; 0,0; 325000,0; 373433,53; 351765,2
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-07;Estancias Residencia Santa Lucia De Fuenmayor; 670000,0; 0,0; 670000,0; 732878,12; 732878,12
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-09;Centros Concertados, Ancianos Discapacitados Y Otros; 700000,0; 0,0; 700000,0; 3995757,39; 947698,05
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-10;Centros De Dia. Servicio De Personas Mayores; 1466000,0; 0,0; 1466000,0; 896421,25; 896421,25
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-11;Plazas Concertadas De Personas Mayores; 5000000,0; 0,0; 5000000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-12;Plazas Concertadas De Personas Con Discapacidad; 1000000,0; 0,0; 1000000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-15;Tarjeta Lector Museo, Biblioteca Y Archivo; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-16;Venta Entradas Filmoteca Rafael Azcona; 18000,0; 0,0; 18000,0; 23209,0; 23209,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-18;Actividades Didacticas Organizadas Por Los Museos De La Rioja; 7000,0; 0,0; 7000,0; 5785,4; 5785,4
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-19;Instalaciones Deportivas; 35000,0; 0,0; 35000,0; 74036,46; 74036,46
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-20;Campamentos E Intercambios; 45000,0; 0,0; 45000,0; 39808,42; 39808,42
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-21;Centros De Informacion Juveniles; 4000,0; 0,0; 4000,0; 1599,97; 1599,97
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-22;Gestion Red De Albergues Juveniles; 22000,0; 0,0; 22000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-23;Cursos De Formacion Juvenil; 4000,0; 0,0; 4000,0; 4674,99; 4674,99
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-1;Politicas Sociales, Familia, Igualdad Y Justicia;3-1-1-24;Juegos Deportivos De La Rioja; 140000,0; 0,0; 140000,0; 153058,0; 153058,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-4;De La Consejeria De Administracion Pública Y Hacienda;3-1-4-01;Recinto Ferial De Albelda De Iregua; 2700,0; 0,0; 2700,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-4;De La Consejeria De Administracion Pública Y Hacienda;3-1-4-02;Realizacion De Servicios Informaticos; 40000,0; 0,0; 40000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-5;De La Consejería De Educación, Formacion Y Empleo;3-1-5-03;Escuelas Infantiles De Primer Ciclo; 1000000,0; 0,0; 1000000,0; 1034935,65; 1034935,65
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-7;De La Consejería De Agricultura, Ganaderia Y Medio Ambiente;3-1-7-00;Anuncios Publicitarios; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-7;De La Consejería De Agricultura, Ganaderia Y Medio Ambiente;3-1-7-01;Servicio Analitico Del Laboratorio Regional; 110000,0; 0,0; 110000,0; 99404,11; 99404,11
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-7;De La Consejería De Agricultura, Ganaderia Y Medio Ambiente;3-1-7-02;Derechos De Plantacion De Uva Blanca; 0,0; 0,0; 0,0;-3000,0;-3000,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-7;De La Consejería De Agricultura, Ganaderia Y Medio Ambiente;3-1-7-03;Prestacion Servicios Analiticos De La Estacion Enologica De Haro; 490000,0; 0,0; 490000,0; 443805,03; 443337,23
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-00;Telefono Publico; 500,0; 0,0; 500,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-02;Emision De Tarjetas De Tacografo Digital; 50000,0; 0,0; 50000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-03;Venta De Carnet De Transporte Estudiantes; 3500,0; 0,0; 3500,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-04;Servicio Estacionamiento Y Aparcamiento Hospital San Pedro; 7000,0; 0,0; 7000,0; 7896,06; 7896,06
2018;3;Tasas Y Otros Ingresos;3-1;Prestacion De Servicios;3-1-9;Prestacion De Otros Servicios;3-1-9-05;Servicio Pericial Ins Medicina Legal Reclamaciones Circulacion Vehiculos A Motor; 0,0; 0,0; 0,0; 4626,3; 4626,3
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-00;Tasa 05.01. Prestacion De Servicios De Caracter General; 900,0; 0,0; 900,0; 2002,62; 2002,62
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-01;Tasa 05.02. Direccion E Inspeccion Obras Por Contrato; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-21;Tasa 05.21 Certificacion Y Control Dop Aceite De La Rioja; 18000,0; 0,0; 18000,0; 22445,91; 22445,91
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-22;Tasa 05.22 Certificacion Y Control  Produccion Agraria Ecologica; 50000,0; 0,0; 50000,0; 75005,1; 75005,1
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-23;Tasa 05.23 Certificacion Y Control Dop Peras De Rincon De Soto; 18000,0; 0,0; 18000,0; 20259,24; 20259,24
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-24;Tasa 05.24 Certificacion Y Control Igp Chorizo Riojano; 4000,0; 0,0; 4000,0; 13203,25; 13203,25
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-25;Tasa 05.25 Certificacion Y Control Igp Pimiento Riojano; 3000,0; 0,0; 3000,0; 6491,51; 6491,51
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-26;Tasa 05.26 Certificacion Y Control Dop Queso Camerano; 2300,0; 0,0; 2300,0; 2407,06; 2407,06
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-1;Agricultura, Ganadería Y Medio Ambiente;3-2-1-27;Tasa 05.27 Certificacion Y Control Igp Coliflor De Calahorra; 2000,0; 0,0; 2000,0; 4362,0; 4362,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-2;Salud;3-2-2-00;Tasa 06.01 Prestacion De Servicios Caracter General; 500,0; 0,0; 500,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-2;Salud;3-2-2-01;Tasa 06.02 Direccion E Inspeccion Obras Por Contrato; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-2;Salud;3-2-2-99;Tasa 06.100 Inscripcion En Procesos De Seleccion De Personal; 50000,0; 0,0; 50000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-00;Tasa 08.01 Prestacion De Servicios Caracter General; 1000,0; 0,0; 1000,0; 299,52; 299,52
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-01;Tasa 08.02 Direccion E Inspeccion Obras Por Contrato; 262000,0; 0,0; 262000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-08;Tasa 08.08. Inscripción Pruebas Libres Obtención Título Bach. Mayores 20 Años; 400,0; 0,0; 400,0; 360,0; 360,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-09;Tasa 08.09. Inscripción Pruebas Acceso Ciclos Formativos Grado Medio Y Superior; 6800,0; 0,0; 6800,0; 7110,0; 7110,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-13;Tasa 08.13 Inscripcion Pruebas Certificados De Profesionalidad Niveles 2 Y 3; 700,0; 0,0; 700,0; 335,0; 335,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-14;Tasa 08.14.Inscripcion Pruebas Obtencion Titulos Tecnico Y Tec. Sup. Form. Prof.; 6000,0; 0,0; 6000,0; 3322,8; 3322,8
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-4;Educación, Formacion Y Empleo;3-2-4-99;Tasa 08.100. Inscripción En Procesos De Selección De Personal; 85000,0; 0,0; 85000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-5;Fomento Y Politica Territorial;3-2-5-00;Tasa 09.01 Prestacion De Servicios De Caracter General; 3200,0; 0,0; 3200,0; 109,64; 109,64
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-5;Fomento Y Politica Territorial;3-2-5-01;Tasa 09.02 Direccion E Inspeccion Obras Por Contrato; 505000,0; 0,0; 505000,0; 700550,75; 700550,75
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-5;Fomento Y Politica Territorial;3-2-5-24;Tasa 09.24 Prestación Del Servicio De Transporte De Agua Potable; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-6;Politicas Sociales, Familia, Igualdad Y Justicia;3-2-6-08;Tasa 20.08. Inscripcion En Registro De Parejas De Hecho De La Rioja; 4200,0; 0,0; 4200,0; 4888,04; 4888,04
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-00;Tasa 12.01 Prestacion De Servicios De Caracter General; 6000,0; 0,0; 6000,0; 2747,93; 2747,93
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-05;Tasa 12.08. Prestacion Servicios En Materia De Comunicacion Audiovisual; 200,0; 0,0; 200,0; 427,32; 427,32
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-06;Tasa 12.09. Utilizacion Centros Telecomunicaciones; 51000,0; 0,0; 51000,0; 35383,58; 35383,58
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-7;Administracion Publica Y Hacienda;3-2-7-99;Tasa 12.100 Inscripción En Procesos De Selección De Personal; 100000,0; 0,0; 100000,0; 203121,65; 203024,24
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-00;Tasa 19.01 Prestacion De Servicios De Caracter General; 6400,0; 0,0; 6400,0; 13106,13; 13106,13
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-01;Tasa 19.02 Direccion E Inspeccion De Obras Por Contrato; 1000,0; 0,0; 1000,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-12;Tasa 19.12. Tramitación Certificados Eficiencia Energética De Edificios; 70000,0; 0,0; 70000,0; 74542,99; 74542,99
2018;3;Tasas Y Otros Ingresos;3-2;Tasas De La Comunidad Autonoma De La Rioja;3-2-9;Desarrollo Economico E Innovacion;3-2-9-16;Tasa 19.16 Limpieza Y Desinfeccion Embarcaciones De Recreo En Gonzalez Lacasa; 100,0; 0,0; 100,0; 0,0; 0,0
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-04;Tasa 05.04 Prestac. Serv. Relacionados Con Producción Agrícola; 35000,0; 0,0; 35000,0; 75996,45; 75996,45
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-05;Tasa 05.05 Ordenacion Y Defensa Industrias Agrarias; 7000,0; 0,0; 7000,0; 6419,86; 6419,86
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-06;Tasa 05.06 Gestion Tecnico-Facultativo Servicios Agronomicos; 148000,0; 0,0; 148000,0; 105391,94; 105391,94
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-07;Tasa 05.07 Servicios Facultativos Veterinarios; 45000,0; 0,0; 45000,0; 30503,08; 30503,08
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-10;Tasa 05.10 Asistencia Serv. Veterinario Oficial A Ferias; 2600,0; 0,0; 2600,0; 1882,92; 1882,92
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-11;Tasa 05.11 Servicios Materia Forestal Y Vias Pecuarias; 185000,0; 0,0; 185000,0; 250805,33; 246242,83
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-12;Tasa 05.12 Servicios En Materia De Caza; 370000,0; 0,0; 370000,0; 291919,83; 291919,83
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-13;Tasa 05.13 Permisos Caza Terrenos Cinegéticos De La Comunidad Autonoma; 225000,0; 0,0; 225000,0; 205947,13; 204898,42
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-14;Tasa 05.14 Servicios En Materia De Pesca; 194000,0; 0,0; 194000,0; 105639,58; 105639,58
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-15;Tasa 05.15 Permisos De Pesca En Cotos Fluviales; 42000,0; 0,0; 42000,0; 34319,26; 34319,26
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-17;Tasa 05.17 Servicios En Materia De Flora Y Fauna; 8000,0; 0,0; 8000,0; 72,72; 72,72
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-18;Tasa 05.18 Ocupación Y Aprovechamiento Vias Pecuarias; 60000,0; 0,0; 60000,0; 87638,04; 87638,04
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-1;Agricultura, Ganadería Y Medio Ambiente;3-3-1-19;Tasa 05.19 Servicios Materia Calidad Ambiental; 50000,0; 0,0; 50000,0; 40550,25; 40550,25
2018;3;Tasas Y Otros Ingresos;3-3;Tasas Afectadas En Decretos De Transferencias;3-3-2;Salud;3-3-2-03;Tasa 06.04. Servicios Sanitarios; 162200,0; 0,0; 162200,0; 157898,57; 149403,36
